country,admin1_name,fac_name,type,org_owner,lat,long,country_iso3c,admin1_abb
South Africa,Mpumalanga,Makoko Clinic,Clinic,MoH,-25.2224,31.2217,ZAF,MP
South Africa,Mpumalanga,Malelane Estates Clinic,Clinic,MoH,-25.4934,31.50485,ZAF,MP
South Africa,Mpumalanga,Mananga Clinic,Clinic,MoH,-25.9592,31.84378,ZAF,MP
South Africa,Mpumalanga,Mangweni CHC,Community Health Centre,MoH,-25.7411,31.8187,ZAF,MP
South Africa,Mpumalanga,Manzini Clinic,Clinic,MoH,-25.7861,31.13984,ZAF,MP
South Africa,Mpumalanga,Mapulaneng Gateway Clinic,Clinic,MoH,-24.849698999999998,31.06531,ZAF,MP
South Africa,Mpumalanga,Mapulaneng Hospital,Regional Hospital,MoH,-24.8497,31.06531,ZAF,MP
South Africa,Mpumalanga,Marapyane CHC,Community Health Centre,MoH,-25.0051,28.7965,ZAF,MP
South Africa,Mpumalanga,Marite Clinic,Clinic,MoH,-24.9579,31.12772,ZAF,MP
South Africa,Mpumalanga,Mashishing Clinic,Clinic,MoH,-25.088,30.4225,ZAF,MP
South Africa,Mpumalanga,Masibekela Clinic,Clinic,MoH,-25.8806,31.8074,ZAF,MP
South Africa,Mpumalanga,Mathyzensloop Clinic,Clinic,MoH,-25.2791,28.9913,ZAF,MP
South Africa,Mpumalanga,Matibidi Hospital,District Hospital,MoH,-24.5884,30.7696,ZAF,MP
South Africa,Mpumalanga,Matikwana Hospital,District Hospital,MoH,-24.9876,31.23628,ZAF,MP
South Africa,Mpumalanga,Matsulu CHC,Community Health Centre,MoH,-25.5173,31.352,ZAF,MP
South Africa,Mpumalanga,Maviljan Clinic,Clinic,MoH,-24.845,31.08586,ZAF,MP
South Africa,Mpumalanga,Mayflower CHC,Community Health Centre,MoH,-26.2995,30.7757,ZAF,MP
South Africa,Mpumalanga,Mbangwane Clinic,Clinic,MoH,-25.8374,31.89006,ZAF,MP
South Africa,Mpumalanga,Mbhejeka Clinic,Clinic,MoH,-25.9752,30.87423,ZAF,MP
South Africa,Mpumalanga,Mbonisweni Clinic,Clinic,MoH,-25.3086,31.1078,ZAF,MP
South Africa,Mpumalanga,Mbuzini Clinic,Clinic,MoH,-25.9351,31.9525,ZAF,MP
South Africa,Mpumalanga,Mgobodi CHC,Community Health Centre,MoH,-25.8589,31.7043,ZAF,MP
South Africa,Mpumalanga,Middelburg Civic Centre Clinic,Clinic,MoH,-25.7734,29.4562,ZAF,MP
South Africa,Mpumalanga,Middelburg Ext 6 Clinic,Clinic,MoH,-25.7683,29.4086,ZAF,MP
South Africa,Mpumalanga,Middelburg Ext 8 Clinic,Clinic,MoH,-25.7518,29.4467,ZAF,MP
South Africa,Mpumalanga,Middelburg Gateway Clinic,Clinic,MoH,-25.7743,29.451,ZAF,MP
South Africa,Mpumalanga,Middelburg Hospital,District Hospital,MoH,-25.774099,29.45133,ZAF,MP
South Africa,Mpumalanga,Middelplaas Clinic,Clinic,MoH,-25.7178,31.5513,ZAF,MP
South Africa,Mpumalanga,Milan Park Clinic,Clinic,MoH,NA,NA,ZAF,MP
South Africa,Mpumalanga,Mispel Street Clinic,Clinic,MoH,-26.9245,29.2297,ZAF,MP
South Africa,Mpumalanga,Mjejane Clinic,Clinic,MoH,-25.2805,31.23121,ZAF,MP
South Africa,Mpumalanga,Mkhondo Town Clinic,Clinic,MoH,-27.0042,30.80268,ZAF,MP
South Africa,Mpumalanga,Mkhuhlu Clinic,Clinic,MoH,-24.987,31.23786,ZAF,MP
South Africa,Mpumalanga,Mmametlhake CHC,Community Health Centre,MoH,-25.1061,28.5231,ZAF,MP
South Africa,Mpumalanga,Mmametlhake Hospital,District Hospital,MoH,-25.1046,28.55872,ZAF,MP
South Africa,Mpumalanga,Moloto CHC,Community Health Centre,MoH,-25.4584,28.6403,ZAF,MP
South Africa,Mpumalanga,Mooiplaas Clinic,Clinic,MoH,-26.0671,30.8769,ZAF,MP
South Africa,Mpumalanga,Moreipuso Clinic,Clinic,MoH,-24.7032,31.00489,ZAF,MP
South Africa,Mpumalanga,Morgenzon Clinic,Clinic,MoH,-26.7358,29.609,ZAF,MP
South Africa,Mpumalanga,Mpakeni Clinic,Clinic,MoH,-25.489,31.24808,ZAF,MP
South Africa,Mpumalanga,MS Msimanga Clinic,Clinic,MoH,-26.9615,29.1988,ZAF,MP
South Africa,Mpumalanga,Msogwaba Clinic,Clinic,MoH,-25.4192,31.1654,ZAF,MP
South Africa,Mpumalanga,Mthimba Clinic,Clinic,MoH,-25.1327,31.1573,ZAF,MP
South Africa,Mpumalanga,Murhotso Clinic,Clinic,MoH,-24.5667,31.14403,ZAF,MP
South Africa,Mpumalanga,Mzinti Clinic,Clinic,MoH,-25.6955,31.7473,ZAF,MP
South Africa,Mpumalanga,Naas CHC,Community Health Centre,MoH,-25.6697,31.8617,ZAF,MP
South Africa,Mpumalanga,Nasaret Clinic,Clinic,MoH,-25.8016,29.50988,ZAF,MP
South Africa,Mpumalanga,Ndindindi Clinic,Clinic,MoH,-25.9143,31.91954,ZAF,MP
South Africa,Mpumalanga,Nelspruit CHC,Community Health Centre,MoH,-25.47,30.9,ZAF,MP
South Africa,Mpumalanga,Nelspruit Civic Centre Clinic,Clinic,MoH,-25.4756,30.975,ZAF,MP
South Africa,Mpumalanga,Nelsville Clinic,Clinic,MoH,-25.4755,30.97639,ZAF,MP
South Africa,Mpumalanga,New Scotland Clinic,Clinic,MoH,-26.338,30.6799,ZAF,MP
South Africa,Mpumalanga,Newtown Parkhome Clinic,Clinic,MoH,-25.738,29.42862,ZAF,MP
South Africa,Mpumalanga,Nhlazatshe 6 Clinic,Clinic,MoH,-26.0296,30.79498,ZAF,MP
South Africa,Mpumalanga,Nhlazatshe Clinic,Clinic,MoH,-26.0529,30.7701,ZAF,MP
South Africa,Mpumalanga,Nkwalini Clinic,Clinic,MoH,-25.5054,31.3286,ZAF,MP
South Africa,Mpumalanga,Nokaneng CHC,Community Health Centre,MoH,-25.0741,28.6429,ZAF,MP
South Africa,Mpumalanga,Nthoroane Clinic,Clinic,MoH,-26.7628,28.7763,ZAF,MP
South Africa,Mpumalanga,Ntunda CHC,Community Health Centre,MoH,-25.7296,31.756377,ZAF,MP
South Africa,Mpumalanga,Oakley Clinic,Clinic,MoH,-24.9322,31.22594,ZAF,MP
South Africa,Mpumalanga,Ogies Clinic,Clinic,MoH,-26.0498,29.0568,ZAF,MP
South Africa,Mpumalanga,Orinoco Clinic,Clinic,MoH,-24.7635,31.07286,ZAF,MP
South Africa,Mpumalanga,Paulina Morapeli CHC,Community Health Centre,MoH,-26.5627,29.07415,ZAF,MP
South Africa,Mpumalanga,Perdekop CHC,Community Health Centre,MoH,-27.163,29.6248,ZAF,MP
South Africa,Mpumalanga,Phake Clinic,Clinic,MoH,-25.1503,28.4955,ZAF,MP
South Africa,Mpumalanga,Phiva Clinic,Clinic,MoH,-25.6415,31.7721,ZAF,MP
South Africa,Mpumalanga,Phola CHC,Community Health Centre,MoH,-26.0081,29.0354,ZAF,MP
South Africa,Mpumalanga,Phola-Nzikasi CHC,Community Health Centre,MoH,-25.1581,31.12155,ZAF,MP
South Africa,Mpumalanga,Piet Retief Clinic,Clinic,MoH,-27.0098,30.8056,ZAF,MP
South Africa,Mpumalanga,Piet Retief Hospital,District Hospital,MoH,-27.0188,30.80625,ZAF,MP
South Africa,Mpumalanga,Pieterskraal Clinic,Clinic,MoH,-25.2062,28.9193,ZAF,MP
South Africa,Mpumalanga,Pilgrims Rest Clinic,Clinic,MoH,-25.0841,30.780742,ZAF,MP
South Africa,Mpumalanga,Poly Clinic,Clinic,MoH,-25.8821,29.189,ZAF,MP
South Africa,Mpumalanga,Pullenshope Clinic,Clinic,MoH,-25.7741,29.45133,ZAF,MP
South Africa,Mpumalanga,Renee Clinic,Clinic,MoH,-25.8038,30.95167,ZAF,MP
South Africa,Mpumalanga,Rhenosterkop Clinic,Clinic,MoH,-25.1141,28.93251,ZAF,MP
South Africa,Mpumalanga,Richtershoek Clinic,Clinic,MoH,-25.6338,31.6034,ZAF,MP
South Africa,Mpumalanga,Rietspruit Clinic,Clinic,MoH,-26.162,29.20243,ZAF,MP
South Africa,Mpumalanga,Rob Ferreira Hospital,Provincial Tertiary Hospital,MoH,-25.4755,30.97111,ZAF,MP
South Africa,Mpumalanga,Rolle Clinic,Clinic,MoH,-24.7235,31.23717,ZAF,MP
South Africa,Mpumalanga,RPL Moripe Kameelrivier A Clinic,Clinic,MoH,-25.138,28.94737,ZAF,MP
South Africa,Mpumalanga,Sabie Clinic,Clinic,MoH,-25.0972,30.7808,ZAF,MP
South Africa,Mpumalanga,Sabie Hospital,District Hospital,MoH,-25.0926,30.782,ZAF,MP
South Africa,Mpumalanga,Sakhelwe Clinic,Clinic,MoH,-25.4109,30.08998,ZAF,MP
South Africa,Mpumalanga,Sakhile Clinic,Clinic,MoH,-26.9641,29.2211,ZAF,MP
South Africa,Mpumalanga,Sandrivier Clinic,Clinic,MoH,-25.0777,31.14417,ZAF,MP
South Africa,Mpumalanga,Schoemansdal Clinic,Clinic,MoH,-25.7034,31.5133,ZAF,MP
South Africa,Mpumalanga,Schoongezicht Clinic,Clinic,MoH,-25.76162854,28.19336139,ZAF,MP
South Africa,Mpumalanga,Seabe CHC,Community Health Centre,MoH,-25.0153,28.69581,ZAF,MP
South Africa,Mpumalanga,Sead Clinic,Clinic,MoH,-26.4996,29.4315,ZAF,MP
South Africa,Mpumalanga,Secunda Clinic,Clinic,MoH,-26.5383,29.1648,ZAF,MP
South Africa,Mpumalanga,Senzangakhona Digital Village Clinic,Clinic,MoH,-25.396549,28.7158,ZAF,MP
South Africa,Mpumalanga,Shabalala Clinic,Clinic,MoH,-25.0556,31.1707,ZAF,MP
South Africa,Mpumalanga,Shatale Clinic,Clinic,MoH,-24.7878,31.04797,ZAF,MP
South Africa,Mpumalanga,Sheepmoor CHC,Community Health Centre,MoH,-26.7151,30.29435,ZAF,MP
South Africa,Mpumalanga,Shongwe Gateway Clinic,Clinic,MoH,-25.685098999999997,31.490584,ZAF,MP
South Africa,Mpumalanga,Shongwe Hospital,District Hospital,MoH,-25.6851,31.490584,ZAF,MP
South Africa,Mpumalanga,Sibange Clinic,Clinic,MoH,-25.6958,31.74712,ZAF,MP
South Africa,Mpumalanga,Sibuyile Clinic,Clinic,MoH,-25.4169,31.2052,ZAF,MP
South Africa,Mpumalanga,Sihlangu Clinic,Clinic,MoH,-25.8138,31.7917,ZAF,MP
South Africa,Mpumalanga,Sikhwahlane Clinic,Clinic,MoH,-25.7633,31.7724,ZAF,MP
South Africa,Mpumalanga,Silobela Clinic,Clinic,MoH,-26.0888,30.1159,ZAF,MP
South Africa,Mpumalanga,Simile Clinic,Clinic,MoH,-25.0775,30.7832,ZAF,MP
South Africa,Mpumalanga,Simunye Clinic,Clinic,MoH,-25.7631,29.42286,ZAF,MP
South Africa,Mpumalanga,Sinqobile Clinic,Clinic,MoH,-26.202619,27.876563,ZAF,MP
South Africa,Mpumalanga,Siphosesimbi CHC,Community Health Centre,MoH,-25.8616,29.1242,ZAF,MP
South Africa,Mpumalanga,Siyabuswa CHC,Community Health Centre,MoH,-25.1202,29.061,ZAF,MP
South Africa,Mpumalanga,Siyathemba CHC,Community Health Centre,MoH,-26.6246,28.5833,ZAF,MP
South Africa,Mpumalanga,Siyathuthuka Clinic,Clinic,MoH,-25.6762,29.9955,ZAF,MP
South Africa,Mpumalanga,Skukuza Clinic,Clinic,MoH,-24.9968,31.5967,ZAF,MP
South Africa,Mpumalanga,Sr Mashiteng Clinic,Clinic,MoH,-25.7512,29.4471,ZAF,MP
South Africa,Mpumalanga,Standerton Gateway Clinic,Clinic,MoH,-26.9395,29.24544,ZAF,MP
South Africa,Mpumalanga,Standerton Hospital,District Hospital,MoH,-26.94,29.244242,ZAF,MP
South Africa,Mpumalanga,Standerton Jerrie v Vuuren Clinic,Clinic,MoH,-26.9503,29.2488,ZAF,MP
South Africa,Mpumalanga,Stanwest Azalia Clinic,Clinic,MoH,-26.9521,29.2282,ZAF,MP
South Africa,Mpumalanga,Steenbok Clinic,Clinic,MoH,-25.4081,31.8982,ZAF,MP
South Africa,Mpumalanga,Strydomblock Clinic,Clinic,MoH,-25.6297,31.8111,ZAF,MP
South Africa,Mpumalanga,Sulphasprings Satellite Clinic,Satellite Clinic,MoH,-27.1668,31.0239,ZAF,MP
South Africa,Mpumalanga,Swallowsnest Clinic,Clinic,MoH,-26.2376,30.8766,ZAF,MP
South Africa,Mpumalanga,Tekwane Clinic,Clinic,MoH,-25.4677,31.1464,ZAF,MP
South Africa,Mpumalanga,Themba Hospital,Regional Hospital,MoH,-25.3452,31.1228,ZAF,MP
South Africa,Mpumalanga,Thembalethu CHC,Community Health Centre,MoH,-25.4066,28.77917,ZAF,MP
South Africa,Mpumalanga,Thokozane Clinic,Clinic,MoH,-24.9601,31.1045,ZAF,MP
South Africa,Mpumalanga,Thubelihle CHC,Community Health Centre,MoH,-26.3666,29.26994,ZAF,MP
South Africa,Mpumalanga,Thulamahashe CHC,Community Health Centre,MoH,-24.7266,31.20733,ZAF,MP
South Africa,Mpumalanga,Thussiville MN Cindi Clinic,Clinic,MoH,-26.4934,29.968619,ZAF,MP
South Africa,Mpumalanga,Tintswalo Gateway Clinic,Clinic,MoH,-24.5918,31.0598,ZAF,MP
South Africa,Mpumalanga,Tintswalo Hospital,District Hospital,MoH,-24.5918,31.05983,ZAF,MP
South Africa,Mpumalanga,Tjakastad Clinic,Clinic,MoH,-25.9879,30.8153,ZAF,MP
South Africa,Mpumalanga,Tonga Block B Clinic,Clinic,MoH,-25.6566,31.8077,ZAF,MP
South Africa,Mpumalanga,Tonga Block C Clinic,Clinic,MoH,-25.6446,31.8411,ZAF,MP
South Africa,Mpumalanga,Tonga Hospital,District Hospital,MoH,-25.6947,31.7881,ZAF,MP
South Africa,Mpumalanga,Topsy Wellness Clinic,Clinic,MoH,-26.7973,28.51292,ZAF,MP
South Africa,Mpumalanga,Trichardt Clinic,Clinic,MoH,-26.4848,29.2095,ZAF,MP
South Africa,Mpumalanga,Troya Clinic,Clinic,MoH,-25.0653,28.8054,ZAF,MP
South Africa,Mpumalanga,Tweefontein A Clinic,Clinic,MoH,-25.3672,28.8217,ZAF,MP
South Africa,Mpumalanga,Tweefontein C Clinic,Clinic,MoH,-25.3492,28.8223,ZAF,MP
South Africa,Mpumalanga,Tweefontein D Clinic,Clinic,MoH,-25.3494,28.8022,ZAF,MP
South Africa,Mpumalanga,Tweefontein G CHC,Community Health Centre,MoH,-25.402,28.802,ZAF,MP
South Africa,Mpumalanga,Tweefontein H Clinic,Clinic,MoH,-25.4058,28.8062,ZAF,MP
South Africa,Mpumalanga,Tweefontein M Clinic,Clinic,MoH,-25.3771,28.7952,ZAF,MP
South Africa,Mpumalanga,Utah Clinic,Clinic,MoH,-24.4121,31.2648,ZAF,MP
South Africa,Mpumalanga,Vaalbank Clinic,Clinic,MoH,-25.1466,28.8499,ZAF,MP
South Africa,Mpumalanga,Valencia Park Clinic,Clinic,MoH,-25.4747,30.9758,ZAF,MP
South Africa,Mpumalanga,Valschfontein Clinic,Clinic,MoH,-25.1363,29.0795,ZAF,MP
South Africa,Mpumalanga,Verena CHC,Community Health Centre,MoH,-25.4816,29.01601,ZAF,MP
South Africa,Mpumalanga,Vlaklaagte 1 Clinic,Clinic,MoH,-25.3335,28.8814,ZAF,MP
South Africa,Mpumalanga,Vlaklaagte 2 CHC,Community Health Centre,MoH,-25.3741,28.8604,ZAF,MP
South Africa,Mpumalanga,Vlakplaas Clinic,Clinic,MoH,-26.1399,30.98007,ZAF,MP
South Africa,Mpumalanga,Volksrust Clinic,Clinic,MoH,-27.3673,29.8851,ZAF,MP
South Africa,Mpumalanga,Vriesgewagte Clinic,Clinic,MoH,-25.3584,28.9443,ZAF,MP
South Africa,Mpumalanga,Vukuzakhe Clinic,Clinic,MoH,-27.3681,29.9019,ZAF,MP
South Africa,Mpumalanga,Wakkerstroom Clinic,Clinic,MoH,-27.3553,30.1458,ZAF,MP
South Africa,Mpumalanga,Warburton CHC,Community Health Centre,MoH,-26.1302,30.228,ZAF,MP
South Africa,Mpumalanga,Waterval Boven Clinic,Clinic,MoH,-25.648,30.339,ZAF,MP
South Africa,Mpumalanga,Waterval Boven Gateway Clinic,Clinic,MoH,-25.647899,30.33855,ZAF,MP
South Africa,Mpumalanga,Waterval Boven Hospital,District Hospital,MoH,-25.647899685217393,30.33855,ZAF,MP
South Africa,Mpumalanga,Waterval CHC,Community Health Centre,MoH,-25.1794,29.0019,ZAF,MP
South Africa,Mpumalanga,Weltevrede Clinic,Clinic,MoH,-25.0946,29.0017,ZAF,MP
South Africa,Mpumalanga,Welverdiend Clinic,Clinic,MoH,-24.5809,31.32917,ZAF,MP
South Africa,Mpumalanga,Wesselton Clinic,Clinic,MoH,-26.5165,29.9708,ZAF,MP
South Africa,Mpumalanga,White River Clinic,Clinic,MoH,-25.3285,31.0188,ZAF,MP
South Africa,Mpumalanga,Winifred Maboa CHC,Community Health Centre,MoH,-26.943,29.21888,ZAF,MP
South Africa,Mpumalanga,Witbank Clinic,Clinic,MoH,-25.875687,29.217598,ZAF,MP
South Africa,Mpumalanga,Witbank Dorps Clinic,Clinic,MoH,-25.873178,29.234009,ZAF,MP
South Africa,Mpumalanga,Witbank Hospital,Provincial Tertiary Hospital,MoH,-25.8756,29.226596,ZAF,MP
South Africa,Mpumalanga,Witlaagte Clinic,Clinic,MoH,-25.1336,28.64599,ZAF,MP
South Africa,Mpumalanga,Wolwekraal Clinic,Clinic,MoH,-25.1595,28.9625,ZAF,MP
South Africa,Mpumalanga,Wonderfontein Clinic,Clinic,MoH,-25.8059,29.89432,ZAF,MP
South Africa,Mpumalanga,Xanthia Clinic,Clinic,MoH,-24.8351,31.14572,ZAF,MP
South Africa,Mpumalanga,Zoeknog Clinic,Clinic,MoH,-24.7558,30.97533,ZAF,MP
South Africa,Mpumalanga,Zwelisha Clinic,Clinic,MoH,-25.3673,31.1708,ZAF,MP
South Africa,North West,AfriSam Clinic,Clinic,MoH,-26.19,26.16,ZAF,NW
South Africa,North West,Agisanang Clinic,Clinic,MoH,-26.5583,25.82387,ZAF,NW
South Africa,North West,Alabama Clinic,Clinic,MoH,-26.864,26.57945,ZAF,NW
South Africa,North West,Amalia Clinic,Clinic,MoH,-27.2499,25.03107,ZAF,NW
South Africa,North West,Anna Legoale Clinic,Clinic,MoH,-25.57,27.27,ZAF,NW
South Africa,North West,Atamelang CHC,Community Health Centre,MoH,-26.5031,25.36892,ZAF,NW
South Africa,North West,Austrey Clinic,Clinic,MoH,-26.4665,24.18139,ZAF,NW
South Africa,North West,Bafokeng CHC,Community Health Centre,MoH,-25.5594,27.1559,ZAF,NW
South Africa,North West,Bakerville Clinic,Clinic,MoH,-26.14,26.29,ZAF,NW
South Africa,North West,Bakubung Clinic,Clinic,MoH,-25.3573,27.05199,ZAF,NW
South Africa,North West,Baleema Clinic,Clinic,MoH,-25.2248,26.94385,ZAF,NW
South Africa,North West,Bapong CHC,Community Health Centre,MoH,-25.7018,27.67753,ZAF,NW
South Africa,North West,Bapong Clinic,Clinic,MoH,-25.3125,26.84421,ZAF,NW
South Africa,North West,Bertoni Mercy NGO Clinic,Clinic,Private not for profit,-25.6059,27.94568,ZAF,NW
South Africa,North West,Bethanie Clinic,Clinic,MoH,-25.5503,27.60204,ZAF,NW
South Africa,North West,Bloemhof CHC,Community Health Centre,MoH,-27.6467,25.60798,ZAF,NW
South Africa,North West,Blydeville 2 Clinic,Clinic,MoH,-26.180899,26.16038,ZAF,NW
South Africa,North West,Blydeville Clinic,Clinic,MoH,-26.1809,26.16038,ZAF,NW
South Africa,North West,Bodibe 1 Clinic,Clinic,MoH,-26.0657,25.85987,ZAF,NW
South Africa,North West,Bodibe 2 Clinic,Clinic,MoH,-26.075999,25.88095,ZAF,NW
South Africa,North West,Boikanyo Clinic,Clinic,MoH,-24.9929,26.98922,ZAF,NW
South Africa,North West,Boikhutso Clinic,Clinic,MoH,-26.1785,26.14322,ZAF,NW
South Africa,North West,Boikhutso Satellite Clinic,Satellite Clinic,MoH,-26.2252,26.8166,ZAF,NW
South Africa,North West,Boikhutsong Satellite Clinic,Satellite Clinic,MoH,-26.1864,26.90714,ZAF,NW
South Africa,North West,Boiki Thlapi CHC,Community Health Centre,MoH,-26.7178,27.05658,ZAF,NW
South Africa,North West,Boitekong CHC,Community Health Centre,MoH,-25.3591,27.17136,ZAF,NW
South Africa,North West,Boitekong Clinic,Clinic,MoH,-25.6125,27.31473,ZAF,NW
South Africa,North West,Boitshoko Clinic,Clinic,MoH,-26.0515,25.85348,ZAF,NW
South Africa,North West,Boitumelong Clinic,Clinic,MoH,-27.6414,25.57177,ZAF,NW
South Africa,North West,Bonabona Clinic,Clinic,MoH,-26.2349,23.53878,ZAF,NW
South Africa,North West,Bophelo Clinic,Clinic,MoH,-27.1787,26.11264,ZAF,NW
South Africa,North West,Borakalalo CHC,Community Health Centre,MoH,-25.2826,25.91586,ZAF,NW
South Africa,North West,Borolelo Clinic,Clinic,MoH,-25.6316,26.68417,ZAF,NW
South Africa,North West,Boskop Clinic,Clinic,MoH,-26.5814,27.12048,ZAF,NW
South Africa,North West,Bosplaas Clinic,Clinic,MoH,-25.3183,28.2505,ZAF,NW
South Africa,North West,Botshabelo CHC,Community Health Centre,MoH,-26.854,26.84681,ZAF,NW
South Africa,North West,Brakkuil Clinic,Clinic,MoH,-25.2549,26.48267,ZAF,NW
South Africa,North West,Braklaagte Clinic,Clinic,MoH,-25.3936,26.09361,ZAF,NW
South Africa,North West,Bray CHC,Community Health Centre,MoH,-25.4643,23.70344,ZAF,NW
South Africa,North West,Brits Hospital,District Hospital,MoH,-25.6314,27.78452,ZAF,NW
South Africa,North West,Broederstroom Clinic,Clinic,MoH,-25.7934,27.85741,ZAF,NW
South Africa,North West,Buxton Clinic,Clinic,MoH,-27.6255,24.6365,ZAF,NW
South Africa,North West,Carlisonia Health Post,Health Post,MoH,-25.9765,26.184372,ZAF,NW
South Africa,North West,Chaneng Clinic,Clinic,MoH,-25.4133,27.12405,ZAF,NW
South Africa,North West,Charon Clinic,Clinic,MoH,-27.191,25.30819,ZAF,NW
South Africa,North West,Christiana Bloemhof Roadside Clinic,Clinic,MoH,-27.622595,25.582056,ZAF,NW
South Africa,North West,Christiana Hospital,District Hospital,MoH,-27.9081,25.174237,ZAF,NW
South Africa,North West,Christiana Town Clinic,Clinic,MoH,-27.9169,25.15591,ZAF,NW
South Africa,North West,Classic House Clinic,Clinic,MoH,-25.4012,27.14268,ZAF,NW
South Africa,North West,Cokonyane Clinic,Clinic,MoH,-27.4851,24.80265,ZAF,NW
South Africa,North West,Coligny CHC,Community Health Centre,MoH,-26.3304,26.32486,ZAF,NW
South Africa,North West,Colridge Clinic,Clinic,MoH,-26.9501,24.73919,ZAF,NW
South Africa,North West,Coverdale Clinic,Clinic,MoH,-27.639,25.592121,ZAF,NW
South Africa,North West,Cyferkuil Kutloanong Clinic,Clinic,MoH,-25.0735,28.23447,ZAF,NW
South Africa,North West,Damonsville Clinic,Clinic,MoH,-25.6246,27.85231,ZAF,NW
South Africa,North West,David Katnagel Clinic,Clinic,MoH,-25.1128,26.52425,ZAF,NW
South Africa,North West,Delareyville CHC,Community Health Centre,MoH,-26.6869,25.46569,ZAF,NW
South Africa,North West,Delareyville Clinic,Clinic,MoH,-26.6858,25.45597,ZAF,NW
South Africa,North West,Delekile Khoza Clinic,Clinic,MoH,-26.7381,26.41708,ZAF,NW
South Africa,North West,Dertig Leseding Clinic,Clinic,MoH,-25.2833,28.23333,ZAF,NW
South Africa,North West,Dikebu Sediane Clinic,Clinic,MoH,-25.1456,27.95953,ZAF,NW
South Africa,North West,Dinokana CHC,Community Health Centre,MoH,-25.4441,25.86468,ZAF,NW
South Africa,North West,Dinokana Clinic,Clinic,MoH,-25.4446,25.86438,ZAF,NW
South Africa,North West,Disaneng Clinic,Clinic,MoH,-25.8001,25.29743,ZAF,NW
South Africa,North West,Dithakong Mahikeng Clinic,Clinic,MoH,-25.9678,25.63008,ZAF,NW
South Africa,North West,Driefontein Clinic,Clinic,MoH,-25.1422,25.97389,ZAF,NW
South Africa,North West,Dryharts Clinic,Clinic,MoH,-27.3275,24.72465,ZAF,NW
South Africa,North West,Dwarsberg Clinic,Clinic,MoH,-24.9377,26.61726,ZAF,NW
South Africa,North West,Eckron Clinic,Clinic,MoH,-26.8022,23.76214,ZAF,NW
South Africa,North West,Elandskuil Clinic,Clinic,MoH,-25.0733,26.81984,ZAF,NW
South Africa,North West,Empilisweni Clinic,Clinic,MoH,-26.8869,26.60393,ZAF,NW
South Africa,North West,Fafung Clinic,Clinic,MoH,-25.1921,27.784611,ZAF,NW
South Africa,North West,Freedom Park Clinic,Clinic,MoH,-26.298069,27.934097,ZAF,NW
South Africa,North West,Ga Motlatla Clinic,Clinic,MoH,-26.0748,26.56924,ZAF,NW
South Africa,North West,Ga-Motla Clinic,Clinic,MoH,-25.3592,28.05692,ZAF,NW
South Africa,North West,Ganalaagte Clinic,Clinic,MoH,-26.4707,25.53692,ZAF,NW
South Africa,North West,Ganyesa CHC,Community Health Centre,MoH,-26.5873,24.17611,ZAF,NW
South Africa,North West,Ganyesa Hospital,District Hospital,MoH,-26.5449,24.13858,ZAF,NW
South Africa,North West,Gelukspan Gateway Clinic,Clinic,MoH,-26.2007,25.60258,ZAF,NW
South Africa,North West,Gelukspan Hospital,District Hospital,MoH,-26.199,25.598981,ZAF,NW
South Africa,North West,General de la Rey Hospital,District Hospital,MoH,-26.1475,26.15132,ZAF,NW
South Africa,North West,Glaudina Clinic,Clinic,MoH,-27.0399,25.61842,ZAF,NW
South Africa,North West,Goedgevonden Clinic,Clinic,MoH,-26.1595,26.89828,ZAF,NW
South Africa,North West,Gopane Clinic,Clinic,MoH,-25.3176,25.79606,ZAF,NW
South Africa,North West,Grace Mokgomo CHC,Community Health Centre,MoH,-26.9558,26.63554,ZAF,NW
South Africa,North West,Groot Marico Clinic,Clinic,MoH,-25.5994,26.41905,ZAF,NW
South Africa,North West,Hartbeespoort Clinic,Clinic,MoH,-25.7276,27.878322,ZAF,NW
South Africa,North West,Hartebeesfontein Clinic,Clinic,MoH,-25.4376,27.50441,ZAF,NW
South Africa,North West,Hebron Clinic,Clinic,MoH,-25.55,28.01633,ZAF,NW
South Africa,North West,Hoekfontein Mmakau Clinic,Clinic,MoH,-25.6156,27.94406,ZAF,NW
South Africa,North West,Huhudi CHC,Community Health Centre,MoH,-26.974,24.73979,ZAF,NW
South Africa,North West,Ikemeleng Clinic,Clinic,MoH,-26.317111,27.675681,ZAF,NW
South Africa,North West,Ikhutseng Klipgat Clinic,Clinic,MoH,-25.4746,28.00225,ZAF,NW
South Africa,North West,Ikotlhaeng Andrew Mahura Clinic,Clinic,MoH,NA,NA,ZAF,NW
South Africa,North West,Ipelegeng Clinic,Clinic,MoH,-27.1963,25.30646,ZAF,NW
South Africa,North West,Ipopeng Clinic,Clinic,MoH,-24.9437,27.08907,ZAF,NW
South Africa,North West,Itekeng Clinic,Clinic,MoH,-26.3612,25.90957,ZAF,NW
South Africa,North West,Itsoseng CHC,Community Health Centre,MoH,-26.0822,25.88446,ZAF,NW
South Africa,North West,Itsoseng Clinic,Clinic,MoH,-26.076,25.88095,ZAF,NW
South Africa,North West,JB Marks CHC,Community Health Centre,MoH,-26.3201,26.81204,ZAF,NW
South Africa,North West,Jericho Clinic,Clinic,MoH,-25.3256,27.80227,ZAF,NW
South Africa,North West,Job Shimankana Tabane Hospital,Provincial Tertiary Hospital,MoH,-25.6774,27.244388,ZAF,NW
