admin1_abb,admin2_abb,admin2_name,type,fac_name,admin1_name
NW,DC39,RS Mompati,Regional Hospital,Joe Morolong Memorial Hospital,North West
NW,DC39,RS Mompati,Reproductive Centre,Tshedimosetso Youth Centre,North West
NW,DC39,RS Mompati,Special Clinic,Kagisano Youth Centre,North West
NW,DC39,RS Mompati,Special Clinic,Vryburg Youth Centre,North West
NW,DC40,Dr K Kaunda,Clinic,Alabama Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Bophelo Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Boskop Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Delekile Khoza Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Empilisweni Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Goedgevonden Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Kanana Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Kgakala Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Kgotso Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Khuma Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Lesego Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Majara Sephapo Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Makwassie Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Marcus Zinzele Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Mogopa Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Mohadin Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,N Pretorious Gateway Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Orkney Town Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Park Street Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Potchefstroom Area Military Health Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Potchefstroom Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Potchefstroom Gateway Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Segametsi Mogaetsho Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Steve Tshwete Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Stilfontein Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Top City Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Tsholofelo Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Tswelelang 1 Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Umuzimuhle Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Ventersdorp Gateway Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Welgevonden Clinic,North West
NW,DC40,Dr K Kaunda,Clinic,Wolmaransstad Town Clinic,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Boiki Thlapi CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Botshabelo CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Grace Mokgomo CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,JB Marks CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Jouberton CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Leeudoringstad CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Promosa CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Tigane CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Tswelelang 2 CHC,North West
NW,DC40,Dr K Kaunda,Community Health Centre,Ventersdorp CHC,North West
NW,DC40,Dr K Kaunda,Correctional Centre,Klerksdorp Correctional Centre,North West
NW,DC40,Dr K Kaunda,Correctional Centre,Potchefstroom Correctional Centre,North West
NW,DC40,Dr K Kaunda,Correctional Centre,Wolmaransstad Correctional Centre,North West
NW,DC40,Dr K Kaunda,District Hospital,Nic Bodenstein Hospital,North West
NW,DC40,Dr K Kaunda,EHS LG Service,Maquassi Hills Local Municipality - LG EHS,North West
NW,DC40,Dr K Kaunda,EHS LG Service,Matlosana Local Municipality - LG EHS,North West
NW,DC40,Dr K Kaunda,EHS LG Service,Tlokwe Local Municipality - LG EHS,North West
NW,DC40,Dr K Kaunda,EHS LG Service,Ventersdorp Local Municipality - LG EHS,North West
NW,DC40,Dr K Kaunda,EHS Prov Service,Maquassi Hills Local Municipality - Prov EHS,North West
NW,DC40,Dr K Kaunda,EHS Prov Service,Matlosana Local Municipality - Prov EHS,North West
NW,DC40,Dr K Kaunda,EHS Prov Service,Tlokwe Local Municipality - Prov EHS,North West
NW,DC40,Dr K Kaunda,EHS Prov Service,Ventersdorp Local Municipality - Prov EHS,North West
NW,DC40,Dr K Kaunda,EMS Station,Klerksdorp EMS Station,North West
NW,DC40,Dr K Kaunda,EMS Station,Maquassi Hills EMS Station,North West
NW,DC40,Dr K Kaunda,EMS Station,Potchefstroom EMS Station,North West
NW,DC40,Dr K Kaunda,EMS Station,Ventersdorp EMS Station,North West
NW,DC40,Dr K Kaunda,Forensic Pathology,Klerksdorp Forensic Pathology,North West
NW,DC40,Dr K Kaunda,Forensic Pathology,Potchefstroom Forensic Pathology,North West
NW,DC40,Dr K Kaunda,Health Post,Klipdrift Health Post,North West
NW,DC40,Dr K Kaunda,Health Sub-district Office,Maquassi Hills Sub-district Office,North West
NW,DC40,Dr K Kaunda,Health Sub-district Office,Matlosana Sub-district Office,North West
NW,DC40,Dr K Kaunda,Health Sub-district Office,Tlokwe Sub-district Office,North West
NW,DC40,Dr K Kaunda,Health Sub-district Office,Ventersdorp Sub-district Office,North West
NW,DC40,Dr K Kaunda,Mobile Service,Hartebeesfontein Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Klerksdorp Mobile 3,North West
NW,DC40,Dr K Kaunda,Mobile Service,Klerksdorp Mobile 4,North West
NW,DC40,Dr K Kaunda,Mobile Service,Leeudoringstad Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Makwassie Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Orkney Mobile 2,North West
NW,DC40,Dr K Kaunda,Mobile Service,Potchefstroom Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Potchefstroom Mobile 2,North West
NW,DC40,Dr K Kaunda,Mobile Service,Stilfontein Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Stilfontein Mobile 2,North West
NW,DC40,Dr K Kaunda,Mobile Service,Tswelelang Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Ventersdorp Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Ventersdorp Mobile 2,North West
NW,DC40,Dr K Kaunda,Mobile Service,Ventersdorp Mobile 3,North West
NW,DC40,Dr K Kaunda,Mobile Service,Wolmaransstad Mobile 1,North West
NW,DC40,Dr K Kaunda,Mobile Service,Wolmaransstad Mobile 3,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Matlosana HTA Non-Medical Site,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Shout It Now (Maquassi Hills) Non-medical Site,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Shout It Now (Matlosana) Non-medical Site,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Shout It Now (Tlokwe) Non-medical Site,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Shout It Now (Ventersdorp) Non-medical Site,North West
NW,DC40,Dr K Kaunda,Non-medical Site,Tlokwe HTA Non-Medical Site,North West
NW,DC40,Dr K Kaunda,Oral Health Centre,Makwassi Hills Oral Health Mobile 1,North West
NW,DC40,Dr K Kaunda,Oral Health Centre,Ventersdorp Oral Health Mobile 1,North West
NW,DC40,Dr K Kaunda,Pharmacy,Clicks City Mall Pharmacy,North West
NW,DC40,Dr K Kaunda,Pharmacy,Clicks Wilkoppies Pharmacy,North West
NW,DC40,Dr K Kaunda,Pharmacy,Dischem Potchefstroom Pharmacy,North West
NW,DC40,Dr K Kaunda,Pharmacy/Clinic,Clicks Klerksdorp Pharm Pharmacy,North West
NW,DC40,Dr K Kaunda,Pharmacy/Clinic,Clicks Mooi River Pharmacy,North West
NW,DC40,Dr K Kaunda,Pharmacy/Clinic,Clicks Potchefstroom Pharmacy,North West
NW,DC40,Dr K Kaunda,Private Clinic,Medicross Potchefstroom Clinic,North West
NW,DC40,Dr K Kaunda,Private Clinic,North West University Clinic (Potchefstroom),North West
NW,DC40,Dr K Kaunda,Private Hospital,Duff Scott Memorial Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,Life Anncron Clinic Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,Mediclinic Potchefstroom Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,NHN M-Care Potchefstroom Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,NHN Parkmed Neuro Clinic Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,NHN Sunningdale Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,NHN Wilmed Park Private Hospital,North West
NW,DC40,Dr K Kaunda,Private Hospital,West Vaal Hospital,North West
NW,DC40,Dr K Kaunda,Provincial Tertiary Hospital,Klerksdorp-Tshepong Tertiary Hospital,North West
NW,DC40,Dr K Kaunda,Regional Hospital,Potchefstroom Hospital,North West
NW,DC40,Dr K Kaunda,Satellite Clinic,Boikhutso Satellite Clinic,North West
NW,DC40,Dr K Kaunda,Satellite Clinic,Boikhutsong Satellite Clinic,North West
NW,DC40,Dr K Kaunda,Satellite Clinic,Ventersdorp Tsetse Satellite Clinic,North West
NW,DC40,Dr K Kaunda,Special Clinic,Klerksdorp Youth Centre,North West
NW,DC40,Dr K Kaunda,Special Clinic,Tlokwe Youth Centre,North West
NW,DC40,Dr K Kaunda,Specialised Psychiatric Hospital,Witrand Psychiatric Hospital,North West
WC,CPT,Cape Town,Clinic,Adriaanse Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Albow Gardens Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Alphen Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Bishop Lavis Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Bloekombos Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Blue Downs Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Bothasig Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Brackenfell Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Brighton Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Chapel Street Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Claremont Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Crossroads 1 Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Crossroads 2 Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Delft South Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Diep River Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Dirkie Uys Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Dr Ivan Toms Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Du Noon Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Durbanville Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Eastridge Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Eerste River Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Elsies River Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Factreton Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Fagan Street Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Fisantekraal Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Fish Hoek Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Gordon's Bay Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Guguletu Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Hanover Park Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Harmonie Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Heideveld Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Hout Bay Main Road Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Kasselsvlei Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Khayelitsha (Site B) Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Kleinvlei Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Klip Road Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Kuilsriver Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Kuyasa Interchange Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Langa Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Lansdowne Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Lavender Hill Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Lentegeur Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Lotus River Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Maitland Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Male (Site B) Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Manenberg Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Masincedane Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Masiphumelele Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Mayenzeke Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Melkbosstrand Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Muizenberg Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Mzamomhle Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Netreg Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Nolungile Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Northpine Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Nyanga Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Parkwood Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Parow Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Philippi Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Phumlani Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Protea Park Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Ravensmead Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Retreat Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Rocklands Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Sarepta Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Saxon Sea Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Scottsdene Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Seawind Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Silvertown Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Sir Lowry's Pass Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Site B Youth Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Site C Youth Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Somerset West Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Spencer Road Clinic,Western Cape
WC,CPT,Cape Town,Clinic,St Vincent Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Strandfontein Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Table View Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Uitsig Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Valhalla Park Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Vuyani Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Wallacedene Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Weltevreden Valley Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Wesbank Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Westlake Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Westridge Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Wynberg Clinic,Western Cape
WC,CPT,Cape Town,Clinic,Zakhele Clinic,Western Cape
WC,CPT,Cape Town,Community Day Centre,Albow Gardens CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Bellville South CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Bishop Lavis CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Browns Farm (Inzame Zabantu) CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Crossroads CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Dr Abdurahman CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Du Noon CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Durbanville CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Goodwood CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Grassy Park CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Green Point CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Gustrouw CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Heideveld CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Hout Bay Harbour CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Ikhwezi CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Kensington CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Kleinvlei CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Kuyasa CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Lady Michaelis CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Lotus River CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Luvuyo CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Macassar CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Maitland CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Mamre CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Matthew Goniwe CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Mfuleni CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Michael Mapongwana CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Nolungile CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Nomzamo CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Nyanga CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Ocean View CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Parow CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Ravensmead CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Reed Street CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Robbie Nurock CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Ruyterwacht CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Scottsdene CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,St Vincent CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Strand CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Symphony Way CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Tafelsig CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Town 2 CDC,Western Cape
WC,CPT,Cape Town,Community Day Centre,Woodstock CDC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Delft CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Elsies River CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Guguletu CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Hanover Park CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Khayelitsha (Site B) CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Kraaifontein CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Mitchells Plain CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Retreat CHC,Western Cape
WC,CPT,Cape Town,Community Health Centre,Vanguard CHC,Western Cape
WC,CPT,Cape Town,Correctional Centre,Goodwood Correctional Centre,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Correctional Centre,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Female Correctional Service,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Maximum Correctional Service,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Medium A Correctional Service,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Medium B Correctional Service,Western Cape
WC,CPT,Cape Town,Correctional Centre,Pollsmoor Medium C Correctional Service,Western Cape
WC,CPT,Cape Town,District Hospital,Eerste River Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,False Bay Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,GF Jooste Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Helderberg Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Karl Bremer Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Khayelitsha Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Mitchells Plain Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Victoria Hospital,Western Cape
WC,CPT,Cape Town,District Hospital,Wesfleur Hospital,Western Cape
WC,CPT,Cape Town,EHS LG Service,Cape Town Eastern Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Cape Town Northern Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Cape Town Southern Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Cape Town Western Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Khayelitsha Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Klipfontein Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Mitchells Plain Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS LG Service,Tygerberg Health sub-District - LG EHS,Western Cape
WC,CPT,Cape Town,EHS Port Health Service,Cape Town Harbour Port Health,Western Cape
WC,CPT,Cape Town,EHS Port Health Service,Cape Town International Port Health,Western Cape
WC,CPT,Cape Town,EMS Station,ICU and Flying Squad Program EMS Station,Western Cape
WC,CPT,Cape Town,EMS Station,Khayelitsha Eastern EMS Station,Western Cape
WC,CPT,Cape Town,EMS Station,Lentegeur Southern EMS Station,Western Cape
WC,CPT,Cape Town,EMS Station,Pinelands Western EMS Station,Western Cape
WC,CPT,Cape Town,EMS Station,Somerset West EMS Station,Western Cape
WC,CPT,Cape Town,EMS Station,Tygerberg Northern EMS Station,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Athlone Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Green Point Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Khayelitsha Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Kuilsriver Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Mitchells Plain Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Mowbray Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Northern Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Nyanga Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Somerset West Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Tygerberg Environmental Health Service,Western Cape
WC,CPT,Cape Town,Environmental Health Service,Woodstock Environmental Health Service,Western Cape
WC,CPT,Cape Town,Frail Care,Claremont House Frail Care Centre,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr A Sebesteny General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr AA Esack General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Akbar Gani General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr AS Suleman General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Ashtiker General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Bianca Barron General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr David and Louis Kathan (Grassy Park) General Practitioners,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr David and Louis Kathan (Strandfontein) General Practitioners,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Davids and Louis Kathan (Westridge) General Practitioners,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Davids and Louis Kathan (Woodridge) General Practitioners,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Delano Rhode General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr DH Bagwandeen and Associates General Practitioners,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr FM Surve and Associates General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr H Groenewald General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr JH Herbst General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr M Bailey General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr MA Chothia General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Mawisa General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr MB Lockett General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr MR Khan General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr MS Saban General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr MU Kagee General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr SL Naidoo General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr W Fareed General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr Wade General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Dr WJ Coetzee General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,GNM Health (Northern) General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,GNM Health General Practitioner,Western Cape
WC,CPT,Cape Town,General Practitioner,Omnicare Family Health General Practitioner,Western Cape
WC,CPT,Cape Town,Health Education Service,Khayelitsha Health Promotion Service,Western Cape
WC,CPT,Cape Town,Health Education Service,Tygerberg (TB/HIV) Health Education Service,Western Cape
WC,CPT,Cape Town,Health Post,Cape Centre for Children Families and Refugees in Distress Health Post,Western Cape
WC,CPT,Cape Town,Health Post,City Employee Wellness Programme Health Post,Western Cape
WC,CPT,Cape Town,Health Post,Eastern Health Promotion Service,Western Cape
WC,CPT,Cape Town,Home Based Care,Arisen Women Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Global Vision of Hope Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,God's Kingdom Ministries Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Grace Fellowship Africa Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Koinonia Welfare and Development (Eastern) Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Masincedane Community Service Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Philani (Mitchells Plain) Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Positive Muslim Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,SA Red Cross Khayelitsha Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,SA Red Cross Klipfontein Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,SACLA Health Project (Khayelitsha) Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,YMCA Klipfontein Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Zanempilo Trust Khayelitsha Home Based Care,Western Cape
WC,CPT,Cape Town,Home Based Care,Zanempilo Trust Mitchells Plain Home Based Care,Western Cape
WC,CPT,Cape Town,Hospice,St Luke's Step Down Facility,Western Cape
WC,CPT,Cape Town,Medical Centre,ARM Health Centre,Western Cape
WC,CPT,Cape Town,Medical Centre,Ashmed Medical Centre,Western Cape
WC,CPT,Cape Town,Medical Centre,Bellville Medical Centre,Western Cape
WC,CPT,Cape Town,Medical Centre,Care Now Medical and Dental Centre Parow,Western Cape
